# TSA preview manifest. Compressed headered TSAs (.tsa.bin.lz) parsed WITH their 2-byte header.
# preview	confidence	status	tsa_source	tileset	palette	offset	width	height	note	check	check_issue	dropped_pct
preview/tsa/misc/Tsa_StaffReelEnt_10.png	high	ok	graphics/misc/Tsa_StaffReelEnt_10.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits (PRODUCERS/EXECUTIVE/MANAGER)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	33
preview/tsa/misc/Tsa_StaffReelEnt_11.png	high	ok	graphics/misc/Tsa_StaffReelEnt_11.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits text	correct	name-matched tileset; dropped_pct false-positive (multi-part)	38
preview/tsa/misc/Tsa_StaffReelEnt_12.png	medium	ok	graphics/misc/Tsa_StaffReelEnt_12.tsa.bin.lz	graphics/misc/Img_StaffReelEnt_08A40FE8.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	32	32	credits text (PRODUCER/EXECUTIVE), seed tileset was wrong	correct		0
preview/tsa/misc/Tsa_TerrainMapUi_Labels.png	high	ok	graphics/misc/Tsa_TerrainMapUi_Labels.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	3	2	terrain UI stat labels (AVO/DEF text)	correct		0
preview/tsa/misc/Tsa_TerrainMapUi_ObstacleFullHp.png	high	ok	graphics/misc/Tsa_TerrainMapUi_ObstacleFullHp.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	2	1	full-HP value text reads '100'	correct		0
preview/tsa/misc/Tsa_TerrainMapUi_ObstacleLabels.png	low	ok	graphics/misc/Tsa_TerrainMapUi_ObstacleLabels.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	3	2	small terrain UI label/icon; partially legible on blue field, best of candidates	correct		0
preview/tsa/misc/gTSA_BattleForecastExtended.png	medium	ok	graphics/misc/gTSA_BattleForecastExtended.tsa.bin	graphics/misc/gBattleForecast_x2x4Gfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	10	20	battle forecast window frame, no magenta; forecast gbapal gave all-magenta so seed effect-pal used	correct	name-matched tileset; dropped_pct false-positive (multi-part)	88
preview/tsa/misc/gTSA_BattleForecastStandard.png	medium	ok	graphics/misc/gTSA_BattleForecastStandard.tsa.bin	graphics/misc/gBattleForecast_x2x4Gfx.4bpp.lz	graphics/misc/Pal_080E1164.pal	0	10	16	battle forecast window frame, clean no magenta	correct	name-matched tileset; dropped_pct false-positive (multi-part)	87
preview/tsa/misc/gTSA_GoalBox_OneLine.png	high	ok	graphics/misc/gTSA_GoalBox_OneLine.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	11	4	goal box UI with HP text and numbers, blue palette	correct		0
preview/tsa/misc/gTSA_GoalBox_TwoLines.png	high	ok	graphics/misc/gTSA_GoalBox_TwoLines.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	11	6	two-line goal box UI with HP text/numbers, blue palette	correct		0
preview/tsa/misc/gTSA_MinimugBox.png	high	ok	graphics/misc/gTSA_MinimugBox.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	25	6	minimug stats panel with numbers and HP, blue palette	correct		0
preview/tsa/misc/gTSA_TerrainBox.png	high	ok	graphics/misc/gTSA_TerrainBox.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	7	6	terrain info box UI with numbers, blue palette	correct		0
preview/tsa/misc/gTSA_TerrainBox_Ballistae.png	medium	ok	graphics/misc/gTSA_TerrainBox_Ballistae.tsa.bin	graphics/player_interface/player_interface_font_tiles.4bpp.lz	graphics/player_interface/player_interface_blue.gbapal	0	2	1	tiny 2x1 UI fragment, clean blue, no magenta	correct		0
preview/tsa/misc/gTsa_WorldmapMinimap_0.png	high	ok	graphics/misc/gTsa_WorldmapMinimap_0.tsa.bin.lz	graphics/misc/gUnknown_08A986C0.4bpp.lz	graphics/misc/gPal_08A9E5BC.gbapal	0	30	20	worldmap minimap: blue map field with frame border; address-matched pal gPal_08A9E5BC; 600/601 tiles in range (seed tileset was only 3 tiles - wrong)	correct		0
preview/tsa/misc/gTsa_PairedEndingNameplates.png	high	ok	graphics/misc/gTsa_PairedEndingNameplates.tsa.bin.lz	graphics/misc/Img_CharacterEndingMenu.4bpp.lz	graphics/misc/Pal_CharacterEndingMenu.gbapal	0	30	20	two blue/silver ending nameplate banners; thin 1-row magenta at bottom	correct		0
preview/tsa/misc/gTsa_PairedEndingWindow.png	high	ok	graphics/misc/gTsa_PairedEndingWindow.tsa.bin.lz	graphics/misc/Img_CharacterEndingMenu.4bpp.lz	graphics/misc/Pal_CharacterEndingMenu.gbapal	0	30	18	blue ending window panel with decorative corners	correct		0
preview/tsa/misc/gTsa_SoloEndingNameplate.png	high	ok	graphics/misc/gTsa_SoloEndingNameplate.tsa.bin.lz	graphics/misc/Img_CharacterEndingMenu.4bpp.lz	graphics/misc/Pal_CharacterEndingMenu.gbapal	0	30	20	single blue/silver ending nameplate banner; thin 1-row magenta at bottom	correct		0
preview/tsa/misc/gTsa_SoloEndingWindow.png	high	ok	graphics/misc/gTsa_SoloEndingWindow.tsa.bin.lz	graphics/misc/Img_CharacterEndingMenu.4bpp.lz	graphics/misc/Pal_CharacterEndingMenu.gbapal	0	30	18	blue ending window panel with decorative corners	correct		0
preview/tsa/misc/gTsa_StoneShatter_0.png	high	ok	graphics/misc/gTsa_StoneShatter_0.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	stone shatter effect sprite, gray shaded block, dedicated palette	correct		0
preview/tsa/misc/gTsa_StoneShatter_1.png	high	ok	graphics/misc/gTsa_StoneShatter_1.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale stone shatter frame (solid)	correct		0
preview/tsa/misc/gTsa_StoneShatter_2.png	high	ok	graphics/misc/gTsa_StoneShatter_2.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale stone shatter frame (cracking)	correct		0
preview/tsa/misc/gTsa_StoneShatter_3.png	high	ok	graphics/misc/gTsa_StoneShatter_3.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale stone shatter frame	correct		0
preview/tsa/misc/gTsa_StoneShatter_4.png	high	ok	graphics/misc/gTsa_StoneShatter_4.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale stone shatter frame	correct		0
preview/tsa/misc/gTsa_StoneShatter_5.png	high	ok	graphics/misc/gTsa_StoneShatter_5.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale stone shatter frame (breaking)	correct		0
preview/tsa/misc/gTsa_StoneShatter_6.png	high	ok	graphics/misc/gTsa_StoneShatter_6.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale shatter frame - fragments spreading	correct		0
preview/tsa/misc/gTsa_StoneShatter_7.png	high	ok	graphics/misc/gTsa_StoneShatter_7.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale shatter frame - fragments spreading	correct		0
preview/tsa/misc/gTsa_StoneShatter_8.png	high	ok	graphics/misc/gTsa_StoneShatter_8.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	grayscale shatter frame - scattered fragments	correct		0
preview/tsa/misc/gTsa_StoneShatter_9.png	high	ok	graphics/misc/gTsa_StoneShatter_9.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	gray stone-shatter debris on black; native StoneShatter pal beats fire pal	correct		0
preview/tsa/misc/gTsa_StoneShatter_10.png	medium	ok	graphics/misc/gTsa_StoneShatter_10.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	late shatter frame - scattered debris on black	correct		0
preview/tsa/misc/gTsa_StoneShatter_11.png	medium	ok	graphics/misc/gTsa_StoneShatter_11.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	late shatter frame - sparse fragments on black	sparse_ok	very sparse fragments but legitimate late shatter frame per note	0
preview/tsa/misc/gTsa_StoneShatter_12.png	medium	ok	graphics/misc/gTsa_StoneShatter_12.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	late shatter frame - sparse fragments on black	sparse_ok	very sparse fragments but legitimate late shatter frame per note	0
preview/tsa/misc/gTsa_StoneShatter_13.png	high	ok	graphics/misc/gTsa_StoneShatter_13.tsa.bin	graphics/misc/gImg_StoneShatterAnim.4bpp.lz	graphics/misc/gPal_StoneShatterAnim.gbapal	0	6	6	StoneShatter 6x6 (split from hidden JP-terrain data)	sparse_ok	sparse scattered debris on black, legitimate late shatter frame	0
preview/tsa/misc/gTsa_SupportSubScreen.png	low	fixed	graphics/misc/gTsa_SupportSubScreen.tsa.bin.lz	graphics/misc/gGfx_SupportScreenBanner.4bpp.lz	graphics/misc/gPal_SupportScreenBanner.gbapal	0	30	20	no matching tileset among candidates - all sprite sheets render as textured noise	effect_layer_ok	support subscreen bg is runtime-composited (uisupport.c fill 0x1000, PutImg_PrepItemUseUnk); name-matched banner (110 ti [overlay: render --oob-black]	0
preview/tsa/misc/gBattleForecast_0.png	high	ok	graphics/misc/gBattleForecast_0.tsa.bin	graphics/misc/gBattleForecast_x2x4Gfx.4bpp.lz	graphics/misc/gBattleForecast_x2x4Pal.gbapal	0	10	9	battle forecast window frame with 'x2 x4' multiplier text; seed pairing correct	correct	name-matched tileset; dropped_pct false-positive (multi-part)	79
preview/tsa/misc/gBattleForecast_1.png	high	ok	graphics/misc/gBattleForecast_1.tsa.bin	graphics/misc/gBattleForecast_x2x4Gfx.4bpp.lz	graphics/misc/gBattleForecast_x2x4Pal.gbapal	0	10	9	battle forecast window frame/border on black; seed pairing correct, no magenta	correct	name-matched tileset; dropped_pct false-positive (multi-part)	89
preview/tsa/misc/gBattleForecast_2.png	high	ok	graphics/misc/gBattleForecast_2.tsa.bin	graphics/misc/gBattleForecast_x2x4Gfx.4bpp.lz	graphics/misc/gBattleForecast_x2x4Pal.gbapal	0	13	13	battle forecast frame 13x13 with 'x2' text and borders; seed pairing correct	correct	name-matched tileset; dropped_pct false-positive (multi-part)	90
preview/tsa/misc/gUnkData_13.png	high	ok	graphics/misc/gUnkData_13.tsa.bin	graphics/misc/gUnknown_085AC604.4bpp.lz	graphics/misc/Pal_LinkArenaMenu.gbapal	0	30	3	Link Arena text banner reads 'PRESS START' in clean teal; Pal_LinkArenaMenu beats seed/address pal which were garish	correct		0
preview/tsa/misc/gUnkData_14.png	medium	ok	graphics/misc/gUnkData_14.tsa.bin	graphics/misc/Img_LinkArenaRankIcons.4bpp.lz	graphics/misc/Pal_LinkArenaRankIcons.gbapal	0	21	14	link arena banner: rank icons row + text on clean field; seed BannerFx tileset was noise, RankIcons tileset coherent	correct		1
preview/tsa/misc/gUnkData_15.png	medium	ok	graphics/misc/gUnkData_15.tsa.bin.lz	graphics/misc/Img_LinkArenaRankIcons.4bpp.lz	graphics/misc/Pal_LinkArenaRankIcons.gbapal	0	28	10	headerless w=14; link arena banner icons+text on clean field, RankIcons tileset coherent	correct		1
preview/tsa/misc/gUnkData_26.png	low	unresolved	graphics/misc/gUnkData_26.tsa.bin	graphics/misc/gUnknown_085AC604.4bpp.lz	graphics/misc/Pal_LinkArenaPlacementRanks.gbapal	0	15	4	thin link arena placement-ranks banner strip 15x4; repetitive border pattern, no magenta but not clearly readable; seed pairing is least-bad	sparse_ok	name-matched tileset; dropped_pct false-positive (multi-part)	82
preview/tsa/misc/gMapanimEventcall_135.png	high	ok	graphics/misc/gMapanimEventcall_135.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark night-sky cutscene bg w/ light streak; tileset 089B83C0(94t) matches tsa max id 93; width 32 (not 30); lone id-797 sentinel = tiny magenta corner	correct		0
preview/tsa/misc/gMapanimEventcall_136.png	high	ok	graphics/misc/gMapanimEventcall_136.tsa.bin.lz	graphics/misc/gUnknown_089B89C4.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky cutscene bg w/ diagonal light streak; tileset 089B89C4(123t) matches tsa max id 122; width 32	correct		0
preview/tsa/misc/gMapanimEventcall_137.png	high	ok	graphics/misc/gMapanimEventcall_137.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky cutscene bg w/ sparkle effects; tileset 089B90D8(141t) matches tsa max id 140; width 32	correct		0
preview/tsa/misc/gMapanimEventcall_138.png	high	ok	graphics/misc/gMapanimEventcall_138.tsa.bin.lz	graphics/misc/gUnknown_089B98DC.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky cutscene bg w/ light fragments; tileset 089B98DC(140t) matches tsa max id 139; width 32	correct		0
preview/tsa/misc/gMapanimEventcall_139.png	high	ok	graphics/misc/gMapanimEventcall_139.tsa.bin.lz	graphics/misc/gUnknown_089BA190.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky/clouds cutscene bg w/ highlights; tileset 089BA190(134t) matches tsa max id 133; width 32	correct		0
preview/tsa/misc/gMapanimEventcall_140.png	medium	ok	graphics/misc/gMapanimEventcall_140.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark storm bg w/ rain streaks + creature form; tsa max id 147 exceeds any single tileset -> needs 089B83C0+089B89C4 concatenated (217t); width 32	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_141.png	medium	ok	graphics/misc/gMapanimEventcall_141.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark cloudy sky cutscene bg; tsa max id 186 -> needs 089B83C0+089B89C4 concatenated (217t); width 32	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_142.png	medium	ok	graphics/misc/gMapanimEventcall_142.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky cutscene bg w/ clouds + glints; tsa max id 189 -> needs 089B83C0+089B89C4 concatenated (217t); width 32	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_143.png	medium	ok	graphics/misc/gMapanimEventcall_143.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky cutscene bg w/ cloud band + light; tsa max id 182 -> needs 089B83C0+089B89C4 concatenated (217t); width 32	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_144.png	medium	ok	graphics/misc/gMapanimEventcall_144.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark sky cutscene bg w/ clouds + glints; tsa max id 194 -> needs 089B83C0+089B89C4 concatenated (217t); width 32	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_145.png	high	ok	graphics/misc/gMapanimEventcall_145.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	self-thunder effect, dark serpent shape on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_146.png	high	ok	graphics/misc/gMapanimEventcall_146.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame, dark shape on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_147.png	high	ok	graphics/misc/gMapanimEventcall_147.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_148.png	high	ok	graphics/misc/gMapanimEventcall_148.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_149.png	high	ok	graphics/misc/gMapanimEventcall_149.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame, dark shape on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_150.png	high	ok	graphics/misc/gMapanimEventcall_150.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_151.png	high	ok	graphics/misc/gMapanimEventcall_151.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	82
preview/tsa/misc/gMapanimEventcall_152.png	high	ok	graphics/misc/gMapanimEventcall_152.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	82
preview/tsa/misc/gMapanimEventcall_153.png	high	ok	graphics/misc/gMapanimEventcall_153.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	83
preview/tsa/misc/gMapanimEventcall_154.png	high	ok	graphics/misc/gMapanimEventcall_154.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder effect frame on blue field	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_155.png	medium	ok	graphics/misc/gMapanimEventcall_155.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder fade frame, dark shape on dashed-texture field	correct		0
preview/tsa/misc/gMapanimEventcall_156.png	medium	ok	graphics/misc/gMapanimEventcall_156.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder fade frame, dark shape on dashed-texture field	correct		0
preview/tsa/misc/gMapanimEventcall_157.png	high	ok	graphics/misc/gMapanimEventcall_157.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder night-sky effect bg, faint clouds, thin border	correct		0
preview/tsa/misc/gMapanimEventcall_158.png	high	ok	graphics/misc/gMapanimEventcall_158.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder night-sky effect bg, lightning highlights	correct		0
preview/tsa/misc/gMapanimEventcall_159.png	high	ok	graphics/misc/gMapanimEventcall_159.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder night-sky effect bg frame	correct		0
preview/tsa/misc/gMapanimEventcall_160.png	high	ok	graphics/misc/gMapanimEventcall_160.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder night-sky effect bg, scattered sparks	correct		0
preview/tsa/misc/gMapanimEventcall_161.png	high	ok	graphics/misc/gMapanimEventcall_161.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder bg, tiled cloud grain + dark cloud shape	correct		0
preview/tsa/misc/gMapanimEventcall_162.png	high	ok	graphics/misc/gMapanimEventcall_162.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder bg, cloud grain + dark lightning cloud	correct		0
preview/tsa/misc/gMapanimEventcall_163.png	high	ok	graphics/misc/gMapanimEventcall_163.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder night-sky effect bg frame	correct		0
preview/tsa/misc/gMapanimEventcall_164.png	high	ok	graphics/misc/gMapanimEventcall_164.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder bg, bright cloud highlights	correct		0
preview/tsa/misc/gMapanimEventcall_165.png	high	ok	graphics/misc/gMapanimEventcall_165.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder night-sky effect bg frame	correct		0
preview/tsa/misc/gMapanimEventcall_166.png	high	ok	graphics/misc/gMapanimEventcall_166.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder bg, dark central silhouette + bottom spark	correct		0
preview/tsa/misc/gMapanimEventcall_167.png	high	ok	graphics/misc/gMapanimEventcall_167.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder bg, central silhouette + bright spark	correct		0
preview/tsa/misc/gMapanimEventcall_168.png	high	ok	graphics/misc/gMapanimEventcall_168.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	thunder bg, silhouette + spark, cloud grain	correct		0
preview/tsa/misc/gMapanimEventcall_169.png	high	ok	graphics/misc/gMapanimEventcall_169.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark navy thunder-storm effect BG, faint clouds, clean	correct		0
preview/tsa/misc/gMapanimEventcall_170.png	high	ok	graphics/misc/gMapanimEventcall_170.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark navy storm clouds effect BG, coherent	correct		0
preview/tsa/misc/gMapanimEventcall_171.png	medium	ok	graphics/misc/gMapanimEventcall_171.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	gray-blue sky storm cloud effect BG; fill tile near tileset boundary	correct	name-matched tileset; dropped_pct false-positive (multi-part)	84
preview/tsa/misc/gMapanimEventcall_172.png	high	ok	graphics/misc/gMapanimEventcall_172.tsa.bin.lz	graphics/misc/gUnknown_089B89C4.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark navy storm cloud, clean with 123-tile tileset	correct		0
preview/tsa/misc/gMapanimEventcall_173.png	high	ok	graphics/misc/gMapanimEventcall_173.tsa.bin.lz	graphics/misc/gUnknown_089B89C4.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark navy storm cloud, clean with 123-tile tileset	correct		0
preview/tsa/misc/gMapanimEventcall_174.png	medium	ok	graphics/misc/gMapanimEventcall_174.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	storm cloud effect BG; some magenta speckle (tile ids exceed largest tileset)	correct	minor regular magenta speckle in upper area but storm-cloud scene coherent	5
preview/tsa/misc/gMapanimEventcall_175.png	low	fixed	graphics/misc/gMapanimEventcall_175.tsa.bin.lz	graphics/misc/gUnknown_089C9A44.4bpp.lz	graphics/misc/gUnknown_089D28D8.4bpp	0	30	20	storm cloud silhouette; regular magenta speckle (ids 142-157 exceed tileset)	effect_layer_ok	self-thunder/lightning fx radiating from center on black; code MapAnimfxConf pairs tsa gMapanimEventcall_175 with img gM [overlay: render --oob-black]	0
preview/tsa/misc/gMapanimEventcall_176.png	high	ok	graphics/misc/gMapanimEventcall_176.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark navy storm scene, clean	correct		0
preview/tsa/misc/gMapanimEventcall_177.png	low	ok	graphics/misc/gMapanimEventcall_177.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	close-up storm/explosion cloud ring; heavy magenta (fill id 244 exceeds all tilesets)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	66
preview/tsa/misc/gMapanimEventcall_178.png	low	ok	graphics/misc/gMapanimEventcall_178.tsa.bin.lz	graphics/misc/gUnknown_089B90D8.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark cloud ring formation; partial magenta (fill id 344 exceeds all tilesets)	correct	name-matched tileset; dropped_pct false-positive (multi-part)	71
preview/tsa/misc/gMapanimEventcall_179.png	high	ok	graphics/misc/gMapanimEventcall_179.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark cloud/orb burst on navy striped BG, clean	correct		0
preview/tsa/misc/gMapanimEventcall_180.png	high	ok	graphics/misc/gMapanimEventcall_180.tsa.bin.lz	graphics/misc/gUnknown_089B83C0.4bpp.lz	graphics/misc/Pal1_EfxSelfThunderBG.pal	0	30	20	dark cloud/orb burst on navy BG, clean	correct		0
